Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeAboveTerr,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,timeToHome,missionItemIndex,headingToNextWP,distanceToNextWP,headingToHome,distanceToGCS,throttlePct,imuTemp,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentUTCTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,efi.health,efi.ecuIndex,efi.rpm,efi.fuelConsumed,efi.fuelFlow,efi.engineLoad,efi.sparkTime,efi.throttlePos,efi.baroPress,efi.intakePress,efi.intakeTemp,efi.cylinderTemp,efi.ignTime,efi.exGasTemp,efi.injTime,efi.throttleOut,efi.ptComp,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,generator.status,generator.genSpeed,generator.batteryCurrent,generator.loadCurrent,generator.powerGenerated,generator.busVoltage,generator.batCurrentSetpoint,generator.rectifierTemp,generator.genTemp,generator.runtime,generator.timeMaintenance,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2025-02-26 12:03:29.705,-4.3,-3.7,246,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,0.0,0.0,--.--,0.000,-326.918,0.000,0.000,0.0,00:00:09,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3162,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:29,11:03:29,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.49,--.--,--.--,0,0,0.0,0.0,0.1,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:30.707,-4.3,-3.7,246,0.0,0.0,0.0,0.1,0.0,0.000,-0.0,0.0,0.0,--.--,0.000,-326.920,0.000,0.000,0.0,00:00:10,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3207,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:30,11:03:30,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.51,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:31.702,-4.3,-3.7,246,0.0,0.0,0.0,0.1,0.0,0.000,-0.0,0.0,0.0,--.--,0.000,-326.901,0.000,0.000,0.0,00:00:11,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3251,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:31,11:03:31,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.54,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:32.704,-4.3,-3.7,246,0.0,0.0,0.0,0.1,0.0,0.000,-0.0,0.0,0.0,--.--,0.000,-326.885,0.000,0.000,0.0,00:00:12,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.65,-3295,--.--,--.--,--.--,--:--:--,1,-75.51,12:03:32,11:03:32,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.57,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:33.700,-4.4,-3.6,250,0.0,0.0,0.0,0.1,0.0,0.000,-0.0,0.0,0.0,--.--,0.000,-326.882,0.000,0.000,0.0,00:00:13,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3340,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:33,11:03:33,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.60,--.--,--.--,0,0,0.1,0.2,0.1,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:34.703,-4.3,-3.6,251,0.0,0.0,0.0,0.1,0.0,0.000,-0.0,0.0,0.0,--.--,0.000,-326.944,0.000,0.000,0.0,00:00:15,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.65,-3384,--.--,--.--,--.--,--:--:--,1,-75.51,12:03:34,11:03:34,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.63,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:35.717,-4.3,-3.6,251,0.0,0.0,0.0,0.1,0.0,0.000,-0.0,0.0,0.0,--.--,0.000,-327.021,0.000,0.000,0.0,00:00:16,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3428,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:35,11:03:35,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.65,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:36.702,-4.3,-3.7,245,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.067,0.000,0.000,0.0,00:00:17,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3473,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:36,11:03:36,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.67,--.--,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:37.701,-4.3,-3.7,244,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.103,0.000,0.000,0.0,00:00:18,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3517,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:37,11:03:37,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.71,--.--,--.--,0,0,0.1,0.2,0.1,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:38.705,-4.3,-3.7,244,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.152,0.000,0.000,0.0,00:00:19,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3561,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:38,11:03:38,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.73,--.--,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:39.700,-4.4,-3.3,244,0.0,0.0,0.0,0.1,0.0,0.000,-0.0,0.0,0.0,--.--,0.000,-327.199,0.000,0.000,0.0,00:00:20,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.65,-3606,--.--,--.--,--.--,--:--:--,1,-75.51,12:03:39,11:03:39,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.76,--.--,--.--,0,0,0.1,0.2,0.1,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:40.701,-4.4,3.1,245,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.230,0.000,0.000,0.0,00:00:21,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.65,-3650,--.--,--.--,--.--,--:--:--,1,-75.51,12:03:40,11:03:40,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.79,--.--,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:41.706,-4.4,-0.1,244,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.292,0.000,0.000,0.0,00:00:22,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3694,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:41,11:03:41,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.81,--.--,--.--,0,0,0.0,0.0,0.1,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:42.703,-4.4,-3.7,244,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.387,0.000,0.000,0.0,00:00:23,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3739,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:42,11:03:42,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.84,--.--,--.--,0,0,0.2,0.4,0.6,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:43.707,-4.4,-3.7,244,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.423,0.000,0.000,0.0,00:00:24,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.63,-3783,--.--,--.--,--.--,--:--:--,1,-75.50,12:03:43,11:03:43,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.85,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:44.712,-4.4,-3.7,244,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.469,0.000,0.000,0.0,00:00:25,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.65,-3827,--.--,--.--,--.--,--:--:--,1,-75.51,12:03:44,11:03:44,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.89,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:45.714,-4.4,-3.7,244,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.483,0.000,0.000,0.0,00:00:26,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.65,-3872,--.--,--.--,--.--,--:--:--,1,-75.51,12:03:45,11:03:45,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.91,--.--,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2025-02-26 12:03:46.700,-4.4,-3.7,244,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,0.0,--.--,0.000,-327.473,0.000,0.000,0.0,00:00:27,0.0,0.0,0,--.--,0,0,--.--,0,29,0000:08:29,50.000,0.000,50.000,50.000,50.000,0.000,0.000,0.00,0,0,0,0.47,-159.65,-3916,--.--,--.--,--.--,--:--:--,1,-75.20,12:03:46,11:03:46,2/26/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0.0000000,0.0000000,31NAA 66021 00000,--.--,--.--,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,24.93,--.--,--.--,0,0,0.0,0.0,0.1,0,0,0,--.--,--.--,--.--
